sample_id,chart_id,representative_sample_id,chart_type,source_image_path,masked_image_path,debug_overlay_path,masked_label_text,pseudo_gold,label_ocr_confidence,crop_confirm_text,crop_confirm_confidence,label_bbox,mask_pixel_count,tick_values,tick_pixel_y,tick_details,axis_slope,axis_intercept,axis_r_squared,axis_max_residual_pixels,axis_tick_step,axis_span,plot_bbox,bar_bbox,line_point,target_x,target_y,geometry_score,raw_geometry_value,absolute_error,relative_error,axis_normalized_error,finmme_numerical_sample_ids,finmme_numerical_gold,finmme_numerical_unit,finmme_numerical_tolerance,geometry_gold_access
fgmvp_0083,684f6ac269d0ca76c0110a35a7bea1790f8452c58961c6bd6f5e40707304b02a,2645,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/2645.jpg,phase6_geometry_scale/masked_images/fgmvp_0083.png,phase6_geometry_scale/debug_overlays/fgmvp_0083.png,9.5,9.5,0.9916814428239619,9.5,0.5984390377998352,"[806.0,344.0,854.0,380.0]",1989,"[25.0,20.0,15.0,10.0,5.0,0.0]","[111.0,201.5,290.5,380.5,470.5,559.5]","[{""value"":25.0,""pixel_y"":111.0,""text"":""25"",""confidence"":0.9999995785315409,""bbox"":[22.0,93.0,62.0,129.0]},{""value"":20.0,""pixel_y"":201.5,""text"":""20"",""confidence"":0.9999976397772992,""bbox"":[23.0,185.0,61.0,218.0]},{""value"":15.0,""pixel_y"":290.5,""text"":""15"",""confidence"":0.9999935936850367,""bbox"":[25.0,274.0,61.0,307.0]},{""value"":10.0,""pixel_y"":380.5,""text"":""10"",""confidence"":0.9999865130351151,""bbox"":[25.0,364.0,61.0,397.0]},{""value"":5.0,""pixel_y"":470.5,""text"":""5"",""confidence"":0.9999964237245109,""bbox"":[38.0,455.0,62.0,486.0]},{""value"":0.0,""pixel_y"":559.5,""text"":""0"",""confidence"":0.9999955892611503,""bbox"":[39.0,546.0,58.0,573.0]}]",-0.05574110937147217,31.205787286576523,0.9999955021242106,0.46727185857644626,5.0,30.518257380881014,"[74.288,61.49999999999999,1008.64,609.0]","[811,393,39,167]",null,830.5,393.0,2.4476424990799193,9.299531303587962,0.20046869641203813,0.021101968043372433,0.006568812036352611,2645,1.1,percentage,2.0,False
fgmvp_0084,684f6ac269d0ca76c0110a35a7bea1790f8452c58961c6bd6f5e40707304b02a,2645,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/2645.jpg,phase6_geometry_scale/masked_images/fgmvp_0084.png,phase6_geometry_scale/debug_overlays/fgmvp_0084.png,8.1,8.1,0.9999434256407393,8.1,0.570065438747406,"[910.0,372.0,947.0,403.0]",1360,"[25.0,20.0,15.0,10.0,5.0,0.0]","[111.0,201.5,290.5,380.5,470.5,559.5]","[{""value"":25.0,""pixel_y"":111.0,""text"":""25"",""confidence"":0.9999995785315409,""bbox"":[22.0,93.0,62.0,129.0]},{""value"":20.0,""pixel_y"":201.5,""text"":""20"",""confidence"":0.9999976397772992,""bbox"":[23.0,185.0,61.0,218.0]},{""value"":15.0,""pixel_y"":290.5,""text"":""15"",""confidence"":0.9999935936850367,""bbox"":[25.0,274.0,61.0,307.0]},{""value"":10.0,""pixel_y"":380.5,""text"":""10"",""confidence"":0.9999865130351151,""bbox"":[25.0,364.0,61.0,397.0]},{""value"":5.0,""pixel_y"":470.5,""text"":""5"",""confidence"":0.9999964237245109,""bbox"":[38.0,455.0,62.0,486.0]},{""value"":0.0,""pixel_y"":559.5,""text"":""0"",""confidence"":0.9999955892611503,""bbox"":[39.0,546.0,58.0,573.0]}]",-0.05574110937147217,31.205787286576523,0.9999955021242106,0.46727185857644626,5.0,30.518257380881014,"[74.288,61.49999999999999,1008.64,609.0]","[912,418,38,142]",null,931.0,418.0,2.3402818675256705,7.906003569301156,0.19399643069884398,0.02395017662948691,0.00635673355387514,2645,1.1,percentage,2.0,False
fgmvp_0085,cd292e261fcf22bcd300366b04e42834cf48b4b0ce865cb7dcbf258f36d3de91,190,line,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/190.jpg,phase6_geometry_scale/masked_images/fgmvp_0085.png,phase6_geometry_scale/debug_overlays/fgmvp_0085.png,35,35.0,0.9918565224796825,035,0.1976228736855737,"[712.0,215.0,733.0,233.0]",418,"[100.0,80.0,40.0,20.0,0.0,-40.0]","[21.0,52.5,113.5,143.5,174.0,232.5]","[{""value"":100.0,""pixel_y"":21.0,""text"":""100"",""confidence"":0.992466926574707,""bbox"":[47.0,11.0,74.0,31.0]},{""value"":80.0,""pixel_y"":52.5,""text"":""80"",""confidence"":0.99965348619828,""bbox"":[55.0,42.0,76.0,63.0]},{""value"":40.0,""pixel_y"":113.5,""text"":""40"",""confidence"":0.999998651301114,""bbox"":[55.0,103.0,76.0,124.0]},{""value"":20.0,""pixel_y"":143.5,""text"":""20"",""confidence"":0.9999910648798075,""bbox"":[55.0,133.0,76.0,154.0]},{""value"":0.0,""pixel_y"":174.0,""text"":""0"",""confidence"":0.9996853122365792,""bbox"":[64.0,168.0,73.0,180.0]},{""value"":-40.0,""pixel_y"":232.5,""text"":""-40"",""confidence"":0.9330105781555176,""bbox"":[50.0,223.0,74.0,242.0]}]",-0.6613983757622157,114.57510048945875,0.99986899455853,1.2095253844881069,20.0,162.18810970441052,"[85.18,4.6049999999999995,753.525,249.825]",null,"[722.5,165.11755995057447]",722.5,165.11755995057447,1.1418903885772604,5.366614528328512,29.633385471671488,0.8466681563334711,0.18270997501406627,190|7761,10|5,basis points|basis points,1.0|1.0,False
fgmvp_0086,c349c55fd9afe5690ffca5b87838c1b55fee74b66d00ab09c659a1f7f761d3f2,1538,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1538.jpg,phase6_geometry_scale/masked_images/fgmvp_0086.png,phase6_geometry_scale/debug_overlays/fgmvp_0086.png,10.0,10.0,0.9999870657920837,10.0,0.8818584581249997,"[942.0,140.0,1003.0,173.0]",2304,"[14.0,12.0,10.0,8.0,6.0,4.0,2.0,0.0]","[86.5,134.0,182.0,229.5,276.5,325.5,370.5,418.0]","[{""value"":14.0,""pixel_y"":86.5,""text"":""14"",""confidence"":0.9999998314126102,""bbox"":[22.0,71.0,62.0,102.0]},{""value"":12.0,""pixel_y"":134.0,""text"":""12"",""confidence"":0.6365226333179662,""bbox"":[23.0,118.0,62.0,150.0]},{""value"":10.0,""pixel_y"":182.0,""text"":""10"",""confidence"":0.9999948580883536,""bbox"":[22.0,166.0,62.0,198.0]},{""value"":8.0,""pixel_y"":229.5,""text"":""8"",""confidence"":0.7376436508497979,""bbox"":[38.0,214.0,62.0,245.0]},{""value"":6.0,""pixel_y"":276.5,""text"":""6"",""confidence"":0.9999907016970297,""bbox"":[38.0,262.0,62.0,291.0]},{""value"":4.0,""pixel_y"":325.5,""text"":""4"",""confidence"":0.9999992847443906,""bbox"":[38.0,310.0,62.0,341.0]},{""value"":2.0,""pixel_y"":370.5,""text"":""2"",""confidence"":1.0,""bbox"":[38.0,354.0,62.0,387.0]},{""value"":0.0,""pixel_y"":418.0,""text"":""0"",""confidence"":0.9999964237245109,""bbox"":[38.0,402.0,62.0,434.0]}]",-0.042203881832046625,17.66966887566429,0.9999556644789375,1.603991332747152,2.0,16.195739653047895,"[74.288,60.375,1008.64,444.125]","[959,187,19,231]",null,968.5,187.0,2.7420332903333238,9.77754297307157,0.2224570269284296,0.022245702692842963,0.013735527471668462,1538,0.4,USD/mmbtu,0.10000000149011612,False
fgmvp_0087,c349c55fd9afe5690ffca5b87838c1b55fee74b66d00ab09c659a1f7f761d3f2,1538,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1538.jpg,phase6_geometry_scale/masked_images/fgmvp_0087.png,phase6_geometry_scale/debug_overlays/fgmvp_0087.png,4.1,4.1,0.9999830689424114,4.1,0.9999911215137923,"[582.0,282.0,624.0,312.0]",1485,"[14.0,12.0,10.0,8.0,6.0,4.0,2.0,0.0]","[86.5,134.0,182.0,229.5,276.5,325.5,370.5,418.0]","[{""value"":14.0,""pixel_y"":86.5,""text"":""14"",""confidence"":0.9999998314126102,""bbox"":[22.0,71.0,62.0,102.0]},{""value"":12.0,""pixel_y"":134.0,""text"":""12"",""confidence"":0.6365226333179662,""bbox"":[23.0,118.0,62.0,150.0]},{""value"":10.0,""pixel_y"":182.0,""text"":""10"",""confidence"":0.9999948580883536,""bbox"":[22.0,166.0,62.0,198.0]},{""value"":8.0,""pixel_y"":229.5,""text"":""8"",""confidence"":0.7376436508497979,""bbox"":[38.0,214.0,62.0,245.0]},{""value"":6.0,""pixel_y"":276.5,""text"":""6"",""confidence"":0.9999907016970297,""bbox"":[38.0,262.0,62.0,291.0]},{""value"":4.0,""pixel_y"":325.5,""text"":""4"",""confidence"":0.9999992847443906,""bbox"":[38.0,310.0,62.0,341.0]},{""value"":2.0,""pixel_y"":370.5,""text"":""2"",""confidence"":1.0,""bbox"":[38.0,354.0,62.0,387.0]},{""value"":0.0,""pixel_y"":418.0,""text"":""0"",""confidence"":0.9999964237245109,""bbox"":[38.0,402.0,62.0,434.0]}]",-0.042203881832046625,17.66966887566429,0.9999556644789375,1.603991332747152,2.0,16.195739653047895,"[74.288,60.375,1008.64,444.125]","[589,323,24,94]",null,601.0,323.0,2.2422967550548645,4.037815043913229,0.06218495608677088,0.015167062460188022,0.003839587287701814,1538,0.4,USD/mmbtu,0.10000000149011612,False
fgmvp_0088,c349c55fd9afe5690ffca5b87838c1b55fee74b66d00ab09c659a1f7f761d3f2,1538,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1538.jpg,phase6_geometry_scale/masked_images/fgmvp_0088.png,phase6_geometry_scale/debug_overlays/fgmvp_0088.png,3.6,3.6,0.999852714850249,3.6,0.3430262559547297,"[641.0,290.0,691.0,323.0]",1908,"[14.0,12.0,10.0,8.0,6.0,4.0,2.0,0.0]","[86.5,134.0,182.0,229.5,276.5,325.5,370.5,418.0]","[{""value"":14.0,""pixel_y"":86.5,""text"":""14"",""confidence"":0.9999998314126102,""bbox"":[22.0,71.0,62.0,102.0]},{""value"":12.0,""pixel_y"":134.0,""text"":""12"",""confidence"":0.6365226333179662,""bbox"":[23.0,118.0,62.0,150.0]},{""value"":10.0,""pixel_y"":182.0,""text"":""10"",""confidence"":0.9999948580883536,""bbox"":[22.0,166.0,62.0,198.0]},{""value"":8.0,""pixel_y"":229.5,""text"":""8"",""confidence"":0.7376436508497979,""bbox"":[38.0,214.0,62.0,245.0]},{""value"":6.0,""pixel_y"":276.5,""text"":""6"",""confidence"":0.9999907016970297,""bbox"":[38.0,262.0,62.0,291.0]},{""value"":4.0,""pixel_y"":325.5,""text"":""4"",""confidence"":0.9999992847443906,""bbox"":[38.0,310.0,62.0,341.0]},{""value"":2.0,""pixel_y"":370.5,""text"":""2"",""confidence"":1.0,""bbox"":[38.0,354.0,62.0,387.0]},{""value"":0.0,""pixel_y"":418.0,""text"":""0"",""confidence"":0.9999964237245109,""bbox"":[38.0,402.0,62.0,434.0]}]",-0.042203881832046625,17.66966887566429,0.9999556644789375,1.603991332747152,2.0,16.195739653047895,"[74.288,60.375,1008.64,444.125]","[651,335,22,82]",null,662.0,335.0,2.2096538569939326,3.53136846192867,0.06863153807133004,0.01906431613092501,0.004237629126028474,1538,0.4,USD/mmbtu,0.10000000149011612,False
fgmvp_0089,c349c55fd9afe5690ffca5b87838c1b55fee74b66d00ab09c659a1f7f761d3f2,1538,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1538.jpg,phase6_geometry_scale/masked_images/fgmvp_0089.png,phase6_geometry_scale/debug_overlays/fgmvp_0089.png,8.4,8.4,0.9999822430381455,8.4,0.9998888373374939,"[458.0,178.0,506.0,210.0]",1785,"[14.0,12.0,10.0,8.0,6.0,4.0,2.0,0.0]","[86.5,134.0,182.0,229.5,276.5,325.5,370.5,418.0]","[{""value"":14.0,""pixel_y"":86.5,""text"":""14"",""confidence"":0.9999998314126102,""bbox"":[22.0,71.0,62.0,102.0]},{""value"":12.0,""pixel_y"":134.0,""text"":""12"",""confidence"":0.6365226333179662,""bbox"":[23.0,118.0,62.0,150.0]},{""value"":10.0,""pixel_y"":182.0,""text"":""10"",""confidence"":0.9999948580883536,""bbox"":[22.0,166.0,62.0,198.0]},{""value"":8.0,""pixel_y"":229.5,""text"":""8"",""confidence"":0.7376436508497979,""bbox"":[38.0,214.0,62.0,245.0]},{""value"":6.0,""pixel_y"":276.5,""text"":""6"",""confidence"":0.9999907016970297,""bbox"":[38.0,262.0,62.0,291.0]},{""value"":4.0,""pixel_y"":325.5,""text"":""4"",""confidence"":0.9999992847443906,""bbox"":[38.0,310.0,62.0,341.0]},{""value"":2.0,""pixel_y"":370.5,""text"":""2"",""confidence"":1.0,""bbox"":[38.0,354.0,62.0,387.0]},{""value"":0.0,""pixel_y"":418.0,""text"":""0"",""confidence"":0.9999964237245109,""bbox"":[38.0,402.0,62.0,434.0]}]",-0.042203881832046625,17.66966887566429,0.9999556644789375,1.603991332747152,2.0,16.195739653047895,"[74.288,60.375,1008.64,444.125]","[466,220,26,197]",null,479.0,220.0,2.07119006940739,8.384814872614031,0.01518512738596911,0.0018077532602344178,0.0009376001165288801,1538,0.4,USD/mmbtu,0.10000000149011612,False
fgmvp_0090,c349c55fd9afe5690ffca5b87838c1b55fee74b66d00ab09c659a1f7f761d3f2,1538,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1538.jpg,phase6_geometry_scale/masked_images/fgmvp_0090.png,phase6_geometry_scale/debug_overlays/fgmvp_0090.png,9.3,9.3,0.9874411821365356,9.3,0.9997143149375916,"[396.0,156.0,445.0,189.0]",1872,"[14.0,12.0,10.0,8.0,6.0,4.0,2.0,0.0]","[86.5,134.0,182.0,229.5,276.5,325.5,370.5,418.0]","[{""value"":14.0,""pixel_y"":86.5,""text"":""14"",""confidence"":0.9999998314126102,""bbox"":[22.0,71.0,62.0,102.0]},{""value"":12.0,""pixel_y"":134.0,""text"":""12"",""confidence"":0.6365226333179662,""bbox"":[23.0,118.0,62.0,150.0]},{""value"":10.0,""pixel_y"":182.0,""text"":""10"",""confidence"":0.9999948580883536,""bbox"":[22.0,166.0,62.0,198.0]},{""value"":8.0,""pixel_y"":229.5,""text"":""8"",""confidence"":0.7376436508497979,""bbox"":[38.0,214.0,62.0,245.0]},{""value"":6.0,""pixel_y"":276.5,""text"":""6"",""confidence"":0.9999907016970297,""bbox"":[38.0,262.0,62.0,291.0]},{""value"":4.0,""pixel_y"":325.5,""text"":""4"",""confidence"":0.9999992847443906,""bbox"":[38.0,310.0,62.0,341.0]},{""value"":2.0,""pixel_y"":370.5,""text"":""2"",""confidence"":1.0,""bbox"":[38.0,354.0,62.0,387.0]},{""value"":0.0,""pixel_y"":418.0,""text"":""0"",""confidence"":0.9999964237245109,""bbox"":[38.0,402.0,62.0,434.0]}]",-0.042203881832046625,17.66966887566429,0.9999556644789375,1.603991332747152,2.0,16.195739653047895,"[74.288,60.375,1008.64,444.125]","[405,199,24,217]",null,417.0,199.0,2.0417478153851425,9.271096391087012,0.028903608912989043,0.003107914936880542,0.001784642722850243,1538,0.4,USD/mmbtu,0.10000000149011612,False
fgmvp_0091,c349c55fd9afe5690ffca5b87838c1b55fee74b66d00ab09c659a1f7f761d3f2,1538,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1538.jpg,phase6_geometry_scale/masked_images/fgmvp_0091.png,phase6_geometry_scale/debug_overlays/fgmvp_0091.png,7.7,7.7,0.7758743166923523,7.7,0.5156784043124422,"[335.0,194.0,387.0,227.0]",1980,"[14.0,12.0,10.0,8.0,6.0,4.0,2.0,0.0]","[86.5,134.0,182.0,229.5,276.5,325.5,370.5,418.0]","[{""value"":14.0,""pixel_y"":86.5,""text"":""14"",""confidence"":0.9999998314126102,""bbox"":[22.0,71.0,62.0,102.0]},{""value"":12.0,""pixel_y"":134.0,""text"":""12"",""confidence"":0.6365226333179662,""bbox"":[23.0,118.0,62.0,150.0]},{""value"":10.0,""pixel_y"":182.0,""text"":""10"",""confidence"":0.9999948580883536,""bbox"":[22.0,166.0,62.0,198.0]},{""value"":8.0,""pixel_y"":229.5,""text"":""8"",""confidence"":0.7376436508497979,""bbox"":[38.0,214.0,62.0,245.0]},{""value"":6.0,""pixel_y"":276.5,""text"":""6"",""confidence"":0.9999907016970297,""bbox"":[38.0,262.0,62.0,291.0]},{""value"":4.0,""pixel_y"":325.5,""text"":""4"",""confidence"":0.9999992847443906,""bbox"":[38.0,310.0,62.0,341.0]},{""value"":2.0,""pixel_y"":370.5,""text"":""2"",""confidence"":1.0,""bbox"":[38.0,354.0,62.0,387.0]},{""value"":0.0,""pixel_y"":418.0,""text"":""0"",""confidence"":0.9999964237245109,""bbox"":[38.0,402.0,62.0,434.0]}]",-0.042203881832046625,17.66966887566429,0.9999556644789375,1.603991332747152,2.0,16.195739653047895,"[74.288,60.375,1008.64,444.125]","[346,239,23,178]",null,357.5,239.0,2.1960416564348755,7.582941117805145,0.11705888219485505,0.015202452233098058,0.007227757712987539,1538,0.4,USD/mmbtu,0.10000000149011612,False
fgmvp_0092,c349c55fd9afe5690ffca5b87838c1b55fee74b66d00ab09c659a1f7f761d3f2,1538,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1538.jpg,phase6_geometry_scale/masked_images/fgmvp_0092.png,phase6_geometry_scale/debug_overlays/fgmvp_0092.png,9.9,9.9,0.9999918097681595,9.9,0.9999378508183289,"[764.0,140.0,813.0,173.0]",1872,"[14.0,12.0,10.0,8.0,6.0,4.0,2.0,0.0]","[86.5,134.0,182.0,229.5,276.5,325.5,370.5,418.0]","[{""value"":14.0,""pixel_y"":86.5,""text"":""14"",""confidence"":0.9999998314126102,""bbox"":[22.0,71.0,62.0,102.0]},{""value"":12.0,""pixel_y"":134.0,""text"":""12"",""confidence"":0.6365226333179662,""bbox"":[23.0,118.0,62.0,150.0]},{""value"":10.0,""pixel_y"":182.0,""text"":""10"",""confidence"":0.9999948580883536,""bbox"":[22.0,166.0,62.0,198.0]},{""value"":8.0,""pixel_y"":229.5,""text"":""8"",""confidence"":0.7376436508497979,""bbox"":[38.0,214.0,62.0,245.0]},{""value"":6.0,""pixel_y"":276.5,""text"":""6"",""confidence"":0.9999907016970297,""bbox"":[38.0,262.0,62.0,291.0]},{""value"":4.0,""pixel_y"":325.5,""text"":""4"",""confidence"":0.9999992847443906,""bbox"":[38.0,310.0,62.0,341.0]},{""value"":2.0,""pixel_y"":370.5,""text"":""2"",""confidence"":1.0,""bbox"":[38.0,354.0,62.0,387.0]},{""value"":0.0,""pixel_y"":418.0,""text"":""0"",""confidence"":0.9999964237245109,""bbox"":[38.0,402.0,62.0,434.0]}]",-0.042203881832046625,17.66966887566429,0.9999556644789375,1.603991332747152,2.0,16.195739653047895,"[74.288,60.375,1008.64,444.125]","[773,185,24,231]",null,785.0,185.0,1.9413558318480366,9.861950736735665,0.038049263264335664,0.003843359925690471,0.0023493377937311515,1538,0.4,USD/mmbtu,0.10000000149011612,False
fgmvp_0093,a8049e206e876ab4ee4c13e7354108806dfd89161f9a133bd5341e005fdd002c,5087,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/5087.jpg,phase6_geometry_scale/masked_images/fgmvp_0093.png,phase6_geometry_scale/debug_overlays/fgmvp_0093.png,9.5,9.5,0.8571944236755371,9.5,0.9996013044390001,"[606.0,306.0,653.0,339.0]",1800,"[18.0,16.0,14.0,12.0,10.0,8.0,6.0,4.0,0.0]","[110.0,166.0,222.5,279.5,337.5,394.0,450.5,507.5,619.0]","[{""value"":18.0,""pixel_y"":110.0,""text"":""18"",""confidence"":0.9999931722173684,""bbox"":[25.0,94.0,61.0,126.0]},{""value"":16.0,""pixel_y"":166.0,""text"":""16"",""confidence"":0.9999979769518709,""bbox"":[25.0,150.0,61.0,182.0]},{""value"":14.0,""pixel_y"":222.5,""text"":""14"",""confidence"":0.999988873250124,""bbox"":[23.0,207.0,61.0,238.0]},{""value"":12.0,""pixel_y"":279.5,""text"":""12"",""confidence"":0.9999862601550323,""bbox"":[25.0,263.0,61.0,296.0]},{""value"":10.0,""pixel_y"":337.5,""text"":""10"",""confidence"":0.5244595590823801,""bbox"":[25.0,321.0,59.0,354.0]},{""value"":8.0,""pixel_y"":394.0,""text"":""8"",""confidence"":0.9999992847443906,""bbox"":[36.0,378.0,61.0,410.0]},{""value"":6.0,""pixel_y"":450.5,""text"":""6"",""confidence"":0.999998569489037,""bbox"":[36.0,434.0,61.0,467.0]},{""value"":4.0,""pixel_y"":507.5,""text"":""4"",""confidence"":0.999998569489037,""bbox"":[38.0,492.0,62.0,523.0]},{""value"":0.0,""pixel_y"":619.0,""text"":""0"",""confidence"":0.9999976158156301,""bbox"":[37.0,605.0,57.0,633.0]}]",-0.03526315367227786,21.871080423276183,0.9999805678670504,1.2247429863354182,2.0,20.150247587181372,"[74.288,78.7875,1008.64,650.2125]","[611,353,38,267]",null,630.0,353.0,2.630801109440715,9.423187176962099,0.07681282303790127,0.00808556031977908,0.0038120039322378316,5099,84.1,percentage,5.0,False
fgmvp_0094,0b29203f223af5db5593570dc213d2ab9231fd234ec685e0e7babafffc197885,454,line,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/454.jpg,phase6_geometry_scale/masked_images/fgmvp_0094.png,phase6_geometry_scale/debug_overlays/fgmvp_0094.png,24,24.0,0.8100685297431749,24,0.9999996628252286,"[177.0,196.0,214.0,224.0]",1240,"[45.0,40.0,35.0,30.0,25.0,20.0,15.0,10.0,5.0,0.0]","[22.5,76.5,129.0,182.0,235.0,287.5,341.5,394.0,447.5,500.0]","[{""value"":45.0,""pixel_y"":22.5,""text"":""45"",""confidence"":0.9999969654282558,""bbox"":[17.0,7.0,54.0,38.0]},{""value"":40.0,""pixel_y"":76.5,""text"":""40"",""confidence"":0.9999991570631338,""bbox"":[18.0,62.0,54.0,91.0]},{""value"":35.0,""pixel_y"":129.0,""text"":""35"",""confidence"":0.9999961224921389,""bbox"":[17.0,114.0,54.0,144.0]},{""value"":30.0,""pixel_y"":182.0,""text"":""30"",""confidence"":0.9765785874988069,""bbox"":[17.0,167.0,53.0,197.0]},{""value"":25.0,""pixel_y"":235.0,""text"":""25"",""confidence"":0.9999809353565783,""bbox"":[15.0,220.0,54.0,250.0]},{""value"":20.0,""pixel_y"":287.5,""text"":""20"",""confidence"":0.9999931722173684,""bbox"":[15.0,273.0,53.0,302.0]},{""value"":15.0,""pixel_y"":341.5,""text"":""15"",""confidence"":0.9999940994463072,""bbox"":[18.0,326.0,54.0,357.0]},{""value"":10.0,""pixel_y"":394.0,""text"":""10"",""confidence"":0.9999983984201323,""bbox"":[18.0,378.0,54.0,410.0]},{""value"":5.0,""pixel_y"":447.5,""text"":""5"",""confidence"":0.9999938011265499,""bbox"":[32.0,434.0,53.0,461.0]},{""value"":0.0,""pixel_y"":500.0,""text"":""0"",""confidence"":0.9999988079074598,""bbox"":[31.0,487.0,52.0,513.0]}]",-0.09427986634356919,47.15889904216053,0.9999951156841237,0.5675732815266642,5.0,48.89966687708731,"[66.288,10.485,1008.64,529.15]",null,"[195.5,241.18013019121878]",195.5,241.18013019121878,1.2626648346568528,24.420468603007805,0.4204686030078051,0.017519525125325213,0.008598598515296268,454,-12,percentage,10.0,False
fgmvp_0095,d823654ed4cfa0b0bf0e8b3b7621a23d7083c0225ba118a122e63dacfab9c81a,1449,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1449.jpg,phase6_geometry_scale/masked_images/fgmvp_0095.png,phase6_geometry_scale/debug_overlays/fgmvp_0095.png,19.2,19.2,0.999366819858551,19.2,0.8981216156058065,"[398.0,409.0,459.0,446.0]",2560,"[60.0,50.0,40.0,30.0,20.0,10.0,0.0]","[117.0,199.5,282.5,365.0,449.5,531.5,614.0]","[{""value"":60.0,""pixel_y"":117.0,""text"":""60"",""confidence"":0.9996471648185683,""bbox"":[22.0,99.0,60.0,135.0]},{""value"":50.0,""pixel_y"":199.5,""text"":""50"",""confidence"":0.9998944659224435,""bbox"":[23.0,183.0,59.0,216.0]},{""value"":40.0,""pixel_y"":282.5,""text"":""40"",""confidence"":0.9999997471189183,""bbox"":[23.0,266.0,59.0,299.0]},{""value"":30.0,""pixel_y"":365.0,""text"":""30"",""confidence"":0.9999914020537298,""bbox"":[22.0,347.0,60.0,383.0]},{""value"":20.0,""pixel_y"":449.5,""text"":""20"",""confidence"":0.574696733130617,""bbox"":[23.0,433.0,59.0,466.0]},{""value"":10.0,""pixel_y"":531.5,""text"":""10"",""confidence"":0.9999912334667646,""bbox"":[24.0,513.0,60.0,550.0]},{""value"":0.0,""pixel_y"":614.0,""text"":""0"",""confidence"":0.9999971389790971,""bbox"":[39.0,600.0,57.0,628.0]}]",-0.12058471792345606,74.08232759516056,0.9999918393509465,0.9993232435093784,10.0,70.87366795951131,"[72.288,71.625,1008.64,659.375]","[409,458,39,155]",null,428.5,458.0,2.4267998622611318,18.85452678621769,0.34547321378230933,0.017993396551161944,0.004874493217702111,1449|6677,12.1|23.3,percentage|percentage,3.0|3.0,False
fgmvp_0096,d823654ed4cfa0b0bf0e8b3b7621a23d7083c0225ba118a122e63dacfab9c81a,1449,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/1449.jpg,phase6_geometry_scale/masked_images/fgmvp_0096.png,phase6_geometry_scale/debug_overlays/fgmvp_0096.png,11.3,11.3,0.7294406294822693,11.3,0.3038309828359372,"[601.0,476.0,659.0,509.0]",2196,"[60.0,50.0,40.0,30.0,20.0,10.0,0.0]","[117.0,199.5,282.5,365.0,449.5,531.5,614.0]","[{""value"":60.0,""pixel_y"":117.0,""text"":""60"",""confidence"":0.9996471648185683,""bbox"":[22.0,99.0,60.0,135.0]},{""value"":50.0,""pixel_y"":199.5,""text"":""50"",""confidence"":0.9998944659224435,""bbox"":[23.0,183.0,59.0,216.0]},{""value"":40.0,""pixel_y"":282.5,""text"":""40"",""confidence"":0.9999997471189183,""bbox"":[23.0,266.0,59.0,299.0]},{""value"":30.0,""pixel_y"":365.0,""text"":""30"",""confidence"":0.9999914020537298,""bbox"":[22.0,347.0,60.0,383.0]},{""value"":20.0,""pixel_y"":449.5,""text"":""20"",""confidence"":0.574696733130617,""bbox"":[23.0,433.0,59.0,466.0]},{""value"":10.0,""pixel_y"":531.5,""text"":""10"",""confidence"":0.9999912334667646,""bbox"":[24.0,513.0,60.0,550.0]},{""value"":0.0,""pixel_y"":614.0,""text"":""0"",""confidence"":0.9999971389790971,""bbox"":[39.0,600.0,57.0,628.0]}]",-0.12058471792345606,74.08232759516056,0.9999918393509465,0.9993232435093784,10.0,70.87366795951131,"[72.288,71.625,1008.64,659.375]","[611,523,38,91]",null,630.0,523.0,2.299263131124591,11.016520121193047,0.28347987880695413,0.025086714938668507,0.003999791276061801,1449|6677,12.1|23.3,percentage|percentage,3.0|3.0,False
